A1,A2,X.1,X.2,X.3,X.4,Y,D,S,S_prob
1.000000000,1.000000000,0.444548072,-1.220162794,1.561967699,-2.401155598,0.000000000,1.000000000,0.000000000,0.036000000
1.000000000,1.000000000,0.401558267,-0.328182435,2.045206868,-2.759423935,0.000000000,0.000000000,0.000000000,0.140000000
1.000000000,0.000000000,1.364950266,-1.126000012,1.267132470,-1.331649411,0.000000000,0.000000000,1.000000000,0.702000000
1.000000000,1.000000000,1.391798712,-1.509956048,1.651054411,-1.877287183,1.000000000,0.000000000,0.000000000,0.094000000
0.000000000,0.000000000,1.140214237,-1.140156813,2.236380118,-2.265583297,0.000000000,0.000000000,1.000000000,0.720000000
0.000000000,0.000000000,0.035646670,-2.051866231,2.026522812,-2.335088707,0.000000000,0.000000000,0.000000000,0.354000000
0.000000000,0.000000000,0.359664283,-0.614049487,2.215711903,-2.287086273,1.000000000,0.000000000,1.000000000,0.780000000
1.000000000,0.000000000,0.704340741,-0.168004686,2.137638551,-1.938928288,1.000000000,0.000000000,1.000000000,0.592000000
0.000000000,0.000000000,1.448281991,-1.530204800,2.547730183,-2.510689397,1.000000000,0.000000000,1.000000000,0.778000000
0.000000000,0.000000000,0.826014549,-0.737035889,2.400644568,-1.097888305,1.000000000,0.000000000,1.000000000,0.804000000
1.000000000,0.000000000,0.882994427,-0.680253879,0.979598478,-1.459082690,0.000000000,1.000000000,0.000000000,0.384000000
0.000000000,0.000000000,1.153075950,-0.903719585,1.990893308,-2.234046050,1.000000000,0.000000000,1.000000000,0.744000000
1.000000000,0.000000000,1.230908771,-1.118656408,1.440040827,-1.622405815,0.000000000,0.000000000,1.000000000,0.594000000
0.000000000,0.000000000,0.578115771,-0.753674945,1.795047875,-1.416219813,0.000000000,0.000000000,0.000000000,0.336000000
1.000000000,0.000000000,1.233805041,0.685493541,1.716397140,-1.398652481,1.000000000,1.000000000,1.000000000,0.618000000
0.000000000,0.000000000,1.014132716,-1.309279432,2.849850414,-1.859222325,1.000000000,0.000000000,1.000000000,0.884000000
0.000000000,0.000000000,0.303319506,-0.752293000,2.545896908,-1.251169565,0.000000000,0.000000000,1.000000000,0.664000000
0.000000000,0.000000000,0.645271887,-1.266358513,2.211609454,-2.221265778,0.000000000,0.000000000,1.000000000,0.718000000
0.000000000,0.000000000,0.672673719,-1.297934502,2.581692790,-2.283816660,0.000000000,0.000000000,1.000000000,0.794000000
1.000000000,0.000000000,0.845741827,-1.370679258,2.703566070,-2.194586364,1.000000000,0.000000000,1.000000000,0.622000000
1.000000000,0.000000000,0.272733540,-0.607020472,1.948370290,-1.939824683,0.000000000,0.000000000,1.000000000,0.514000000
0.000000000,0.000000000,1.340911962,-0.025117500,1.349075359,-1.804730360,1.000000000,0.000000000,1.000000000,0.560000000
0.000000000,1.000000000,0.520510416,0.102064144,1.744192665,-2.076575491,1.000000000,1.000000000,0.000000000,0.428000000
0.000000000,0.000000000,2.251185304,-0.802334498,1.320778982,-1.849111507,1.000000000,0.000000000,1.000000000,0.776000000
0.000000000,0.000000000,1.717145217,-1.432696357,2.094445488,-2.096062832,0.000000000,0.000000000,1.000000000,0.696000000
0.000000000,1.000000000,1.096270737,-1.394306609,2.367436141,-1.438703224,1.000000000,0.000000000,1.000000000,0.512000000
0.000000000,0.000000000,0.888909774,-1.393776368,1.610995674,-2.252125939,1.000000000,0.000000000,0.000000000,0.306000000
0.000000000,0.000000000,0.403027008,-0.936586382,2.154658549,-2.370719907,1.000000000,0.000000000,1.000000000,0.636000000
0.000000000,0.000000000,0.506780749,-1.531252514,1.846640158,-2.856007365,0.000000000,0.000000000,0.000000000,0.346000000
0.000000000,0.000000000,1.312727371,-0.749146920,3.032149076,-1.238918175,1.000000000,0.000000000,1.000000000,0.896000000
1.000000000,1.000000000,1.153415363,-1.108052934,1.857535687,-2.634791071,0.000000000,1.000000000,0.000000000,0.368000000
1.000000000,1.000000000,0.407791467,-0.668736844,3.287390778,-2.229775909,1.000000000,0.000000000,1.000000000,0.512000000
1.000000000,0.000000000,0.348383465,-1.579947174,1.662943385,-2.277657598,1.000000000,0.000000000,0.000000000,0.110000000
1.000000000,0.000000000,2.171640544,-0.881936215,2.002509994,-2.393323310,0.000000000,1.000000000,1.000000000,0.582000000
0.000000000,0.000000000,0.994340347,-1.646443840,3.034661776,-1.895328790,1.000000000,0.000000000,1.000000000,0.724000000
1.000000000,0.000000000,0.270350777,-1.109322188,1.561494057,-2.491877940,0.000000000,1.000000000,0.000000000,0.248000000
0.000000000,1.000000000,0.098571113,-1.182998168,1.212468046,-1.718248538,0.000000000,0.000000000,0.000000000,0.428000000
1.000000000,0.000000000,1.351633751,-0.694981045,2.105689096,-1.305920673,1.000000000,0.000000000,1.000000000,0.918000000
0.000000000,0.000000000,0.560631096,-1.572270183,2.324975464,-2.359143585,1.000000000,0.000000000,1.000000000,0.746000000
0.000000000,0.000000000,0.881056988,-1.490026060,2.486505541,-1.733747188,0.000000000,0.000000000,1.000000000,0.600000000
0.000000000,0.000000000,0.796159361,-1.333650950,1.002312909,-2.412229556,0.000000000,0.000000000,0.000000000,0.306000000
0.000000000,0.000000000,0.992702582,-0.926470243,1.537715680,-1.826234091,1.000000000,0.000000000,1.000000000,0.756000000
0.000000000,1.000000000,1.816306059,-0.735627681,1.911987767,-2.115241765,0.000000000,1.000000000,0.000000000,0.262000000
0.000000000,1.000000000,0.417179607,-0.166745507,1.705600461,-1.708540347,1.000000000,0.000000000,1.000000000,0.510000000
1.000000000,0.000000000,1.617128111,-0.537716202,1.457628507,-2.185678528,1.000000000,0.000000000,1.000000000,0.626000000
1.000000000,0.000000000,1.367838109,-1.706412092,2.091088340,-2.434101544,0.000000000,0.000000000,1.000000000,0.536000000
1.000000000,1.000000000,1.182799504,-0.921987479,2.521749236,-1.911611518,0.000000000,1.000000000,0.000000000,0.362000000
1.000000000,0.000000000,0.387542095,0.224427414,2.728850611,-1.408146107,1.000000000,0.000000000,1.000000000,0.756000000
0.000000000,0.000000000,1.694440421,-1.280483409,1.299922642,-2.234500036,0.000000000,0.000000000,1.000000000,0.574000000
1.000000000,1.000000000,0.505119895,-0.418522427,2.156958466,-2.871754929,0.000000000,1.000000000,0.000000000,0.104000000
1.000000000,0.000000000,0.736306437,-0.476823155,1.584769812,-2.279545509,0.000000000,0.000000000,1.000000000,0.688000000
0.000000000,0.000000000,1.256934726,-1.160177617,1.765482850,-1.565974617,1.000000000,0.000000000,1.000000000,0.830000000
0.000000000,0.000000000,0.649041687,-1.315456544,2.540132696,-1.565519755,1.000000000,0.000000000,1.000000000,0.778000000
0.000000000,0.000000000,0.474132084,-0.157381154,2.105419452,-0.830282211,1.000000000,0.000000000,1.000000000,0.618000000
0.000000000,1.000000000,0.569917129,-0.481757598,2.966333887,-1.293539243,1.000000000,0.000000000,1.000000000,0.540000000
0.000000000,0.000000000,0.541708702,-1.829269073,2.104057302,-1.435749021,1.000000000,0.000000000,1.000000000,0.678000000
0.000000000,1.000000000,1.047916632,-1.071884243,2.050398903,-1.219866720,1.000000000,0.000000000,1.000000000,0.638000000
0.000000000,0.000000000,1.558723599,-0.452246576,1.976824055,-1.574856549,1.000000000,0.000000000,1.000000000,0.894000000
1.000000000,0.000000000,0.076254785,-1.191821368,3.351914654,-1.662293212,1.000000000,0.000000000,0.000000000,0.486000000
1.000000000,0.000000000,0.895817026,-1.188648442,1.502088514,-3.107104672,1.000000000,1.000000000,0.000000000,0.426000000
1.000000000,1.000000000,1.091098489,-0.574861682,2.578626963,-2.311869088,0.000000000,0.000000000,1.000000000,0.562000000
0.000000000,0.000000000,0.907561980,-1.654885176,0.778270433,-0.706519335,0.000000000,0.000000000,1.000000000,0.584000000
0.000000000,0.000000000,0.758254389,-1.468071352,1.838652992,-1.630327328,1.000000000,0.000000000,0.000000000,0.444000000
0.000000000,0.000000000,1.057395649,-1.114180744,1.976777510,-1.438683492,1.000000000,0.000000000,1.000000000,0.930000000
0.000000000,0.000000000,1.421832065,-1.498887557,2.673346512,-2.063276499,1.000000000,0.000000000,1.000000000,0.744000000
0.000000000,0.000000000,1.719096285,-1.079613234,2.077497531,-2.755621299,1.000000000,1.000000000,1.000000000,0.616000000
0.000000000,0.000000000,1.237747197,-1.378647921,1.629559557,-1.651782272,0.000000000,0.000000000,1.000000000,0.558000000
0.000000000,0.000000000,1.435594610,-1.441148566,2.068849435,-2.079039840,0.000000000,0.000000000,1.000000000,0.670000000
0.000000000,1.000000000,1.169300453,-1.206731648,3.154204903,-2.077063825,1.000000000,0.000000000,1.000000000,0.596000000
0.000000000,0.000000000,1.254592727,-1.367983819,1.843052023,-4.185261277,1.000000000,0.000000000,0.000000000,0.390000000
0.000000000,1.000000000,1.765451192,-1.211461346,1.850426782,-0.472308749,1.000000000,0.000000000,1.000000000,0.758000000
1.000000000,0.000000000,0.427356241,-0.432333719,1.630644850,-2.287556477,0.000000000,0.000000000,1.000000000,0.558000000
1.000000000,0.000000000,0.674422805,-0.182430095,1.924036111,-1.606716913,1.000000000,0.000000000,1.000000000,0.602000000
0.000000000,0.000000000,2.137492017,-2.176559088,1.449515414,-1.776036734,1.000000000,0.000000000,1.000000000,0.570000000
1.000000000,1.000000000,1.083471611,-0.652433143,2.177644153,-1.778125525,1.000000000,1.000000000,0.000000000,0.380000000
0.000000000,0.000000000,1.809494527,-1.145504750,2.718869196,-0.775368703,1.000000000,0.000000000,1.000000000,0.944000000
1.000000000,0.000000000,1.100893639,-1.272368943,1.676544435,-1.401629105,0.000000000,0.000000000,1.000000000,0.684000000
0.000000000,0.000000000,2.036562561,-1.201625989,2.534661191,-0.783787427,1.000000000,0.000000000,1.000000000,0.930000000
1.000000000,1.000000000,0.461452793,-0.305548030,2.569368236,-2.461340531,0.000000000,1.000000000,0.000000000,0.176000000
1.000000000,0.000000000,0.884617391,-1.286171084,1.478861649,-3.008300008,1.000000000,0.000000000,0.000000000,0.386000000
0.000000000,0.000000000,1.475513143,0.271872910,2.489399348,-2.164794428,1.000000000,0.000000000,1.000000000,0.802000000
0.000000000,0.000000000,1.078350522,-0.899479222,2.127097501,-2.891331813,0.000000000,1.000000000,0.000000000,0.466000000
0.000000000,1.000000000,0.867794423,-0.441160839,1.260896374,-1.768991101,0.000000000,1.000000000,1.000000000,0.530000000
0.000000000,0.000000000,0.060363858,-1.162426584,2.410716672,-2.442710075,1.000000000,0.000000000,0.000000000,0.496000000
1.000000000,1.000000000,1.039390243,0.317505761,1.777189259,-1.673009151,1.000000000,1.000000000,0.000000000,0.390000000
0.000000000,1.000000000,1.659294177,-0.176379994,1.390412879,-2.712300646,0.000000000,1.000000000,0.000000000,0.368000000
1.000000000,0.000000000,0.791074151,-0.243157069,1.404338072,-1.714008134,1.000000000,0.000000000,1.000000000,0.586000000
0.000000000,0.000000000,0.535718850,-1.470573666,2.989029757,-1.882255543,1.000000000,0.000000000,1.000000000,0.732000000
0.000000000,1.000000000,1.621565690,-0.939976923,1.331556015,-1.719683209,0.000000000,0.000000000,1.000000000,0.668000000
0.000000000,0.000000000,1.543267075,-0.562043152,1.969754293,-1.909895217,1.000000000,0.000000000,1.000000000,0.888000000
1.000000000,0.000000000,1.345925306,-1.345331867,2.036579325,-2.183558748,1.000000000,0.000000000,1.000000000,0.522000000
1.000000000,0.000000000,0.171813727,-1.494668220,2.801083608,-1.009091279,1.000000000,0.000000000,0.000000000,0.342000000
1.000000000,1.000000000,1.291001632,-0.521503755,1.599976995,-1.440094678,1.000000000,0.000000000,1.000000000,0.684000000
0.000000000,0.000000000,1.847104620,-1.544658618,2.860869666,-2.450841219,1.000000000,0.000000000,1.000000000,0.872000000
1.000000000,0.000000000,-0.644847639,-0.649149568,2.028720380,-1.972280288,0.000000000,1.000000000,0.000000000,0.318000000
1.000000000,0.000000000,1.696044155,-0.287580895,1.618996798,-1.637152677,0.000000000,0.000000000,1.000000000,0.630000000
1.000000000,1.000000000,0.872123990,-0.793118681,2.076892420,-2.575032468,0.000000000,0.000000000,0.000000000,0.250000000
0.000000000,1.000000000,0.729865884,-1.682170450,1.318801077,-1.865162912,0.000000000,0.000000000,1.000000000,0.506000000
1.000000000,1.000000000,1.131044970,-0.960185211,2.266613063,-2.051234745,1.000000000,1.000000000,0.000000000,0.184000000
0.000000000,0.000000000,1.299631289,-1.352889335,1.250754114,-1.477235191,1.000000000,0.000000000,0.000000000,0.478000000
0.000000000,0.000000000,0.223906010,-0.250581178,2.316915664,-1.927343500,0.000000000,0.000000000,1.000000000,0.762000000
1.000000000,0.000000000,0.876185757,-0.229656404,1.813567910,-1.126304158,1.000000000,1.000000000,0.000000000,0.486000000
1.000000000,1.000000000,0.753028620,-1.775817618,2.150737408,-2.556620123,0.000000000,0.000000000,0.000000000,0.380000000
1.000000000,1.000000000,0.644252839,-1.889091921,3.429392560,-2.293273026,1.000000000,0.000000000,1.000000000,0.630000000
1.000000000,1.000000000,0.892106443,-1.340360007,2.876071141,-0.792530416,1.000000000,0.000000000,1.000000000,0.578000000
0.000000000,0.000000000,1.486410422,-2.270945954,2.511703426,-1.886959500,1.000000000,0.000000000,0.000000000,0.438000000
0.000000000,0.000000000,0.799985307,-1.011715944,2.465179409,-1.888106402,1.000000000,0.000000000,1.000000000,0.610000000
1.000000000,1.000000000,0.968618844,-0.793675421,2.254787713,-1.686679064,1.000000000,1.000000000,0.000000000,0.220000000
0.000000000,1.000000000,1.205920271,-0.774872005,2.365381252,-1.919940194,1.000000000,0.000000000,1.000000000,0.676000000
0.000000000,0.000000000,0.625263117,-0.584395230,2.847561034,-1.940976260,1.000000000,0.000000000,1.000000000,0.910000000
0.000000000,0.000000000,0.853635737,-0.746830621,1.928098028,-1.372682963,1.000000000,0.000000000,1.000000000,0.758000000
0.000000000,0.000000000,0.088784923,-1.325372204,1.937691027,-2.561814895,1.000000000,0.000000000,0.000000000,0.192000000
0.000000000,1.000000000,0.514752239,-0.755398144,1.992418293,-2.321818139,1.000000000,1.000000000,0.000000000,0.324000000
0.000000000,0.000000000,0.845233408,-0.418074897,2.171571055,-2.227361491,0.000000000,0.000000000,1.000000000,0.912000000
0.000000000,1.000000000,1.216086325,-0.547327742,1.852702381,-2.276575305,0.000000000,0.000000000,1.000000000,0.698000000
0.000000000,0.000000000,0.539420025,-0.388154321,1.870868516,-2.449274905,0.000000000,0.000000000,1.000000000,0.678000000
0.000000000,0.000000000,0.765124190,-1.185001725,1.662231220,-1.353118646,0.000000000,0.000000000,1.000000000,0.686000000
0.000000000,0.000000000,1.014396038,-0.958382253,2.806388883,-2.217506234,1.000000000,0.000000000,1.000000000,0.838000000
1.000000000,0.000000000,1.634333053,-1.000375112,2.183985011,-2.444758070,1.000000000,0.000000000,1.000000000,0.778000000
1.000000000,1.000000000,1.019019071,-0.886855810,2.071468156,-1.544543654,1.000000000,1.000000000,0.000000000,0.348000000
0.000000000,0.000000000,1.274193659,-1.311633474,2.983919592,-1.826687793,1.000000000,0.000000000,1.000000000,0.936000000
0.000000000,0.000000000,0.641357216,-1.180170191,3.129434346,-2.243650126,1.000000000,0.000000000,1.000000000,0.892000000
0.000000000,0.000000000,1.661710896,-1.525022577,1.736679220,-2.188428732,1.000000000,0.000000000,1.000000000,0.614000000
1.000000000,1.000000000,1.187795460,-0.730219446,2.062442816,-1.620524419,0.000000000,0.000000000,1.000000000,0.572000000
0.000000000,0.000000000,1.279470057,-0.431609671,1.918268918,-2.449301312,1.000000000,0.000000000,1.000000000,0.778000000
0.000000000,1.000000000,0.406040270,-0.274201166,2.102200326,-1.984058606,0.000000000,0.000000000,1.000000000,0.502000000
0.000000000,0.000000000,1.300460828,-0.757755454,1.723541333,-2.002656837,1.000000000,0.000000000,1.000000000,0.794000000
0.000000000,0.000000000,-0.175212804,-0.862065307,1.522843103,-2.319995962,0.000000000,0.000000000,1.000000000,0.518000000
1.000000000,1.000000000,1.518097333,-1.854703976,1.217430047,-1.846542993,1.000000000,0.000000000,0.000000000,0.266000000
0.000000000,0.000000000,0.785244085,-0.397007679,1.597109201,-1.858369752,0.000000000,0.000000000,1.000000000,0.806000000
0.000000000,0.000000000,1.889897080,-1.581086971,2.218773930,-1.688345197,0.000000000,0.000000000,1.000000000,0.764000000
1.000000000,0.000000000,1.318865765,-0.970369291,2.034242537,-2.873289339,1.000000000,0.000000000,0.000000000,0.306000000
0.000000000,0.000000000,0.908500319,-1.603252362,1.355425431,-2.295477500,0.000000000,0.000000000,0.000000000,0.178000000
0.000000000,0.000000000,1.185927148,-0.320573803,1.401591862,-1.923850885,1.000000000,0.000000000,1.000000000,0.638000000
0.000000000,1.000000000,1.333117229,-0.724345401,1.508227371,-2.047241517,1.000000000,1.000000000,0.000000000,0.390000000
0.000000000,1.000000000,-0.017977230,-2.152445501,2.437412462,-1.264451952,1.000000000,0.000000000,1.000000000,0.502000000
0.000000000,0.000000000,0.717373678,-0.860324537,1.392920027,-2.545241693,0.000000000,0.000000000,1.000000000,0.550000000
1.000000000,0.000000000,0.507858444,-0.985446532,1.597440709,-2.146675841,0.000000000,1.000000000,0.000000000,0.242000000
0.000000000,0.000000000,1.457123074,-1.059872910,2.027478289,-1.444843739,1.000000000,0.000000000,1.000000000,0.898000000
0.000000000,1.000000000,0.881012840,-1.605260329,1.610330334,-1.479067003,1.000000000,0.000000000,0.000000000,0.498000000
0.000000000,1.000000000,1.314020322,-0.694065684,2.654960559,-2.029498200,1.000000000,0.000000000,1.000000000,0.722000000
0.000000000,0.000000000,1.039336705,-1.434399498,2.715503633,-1.469599961,1.000000000,0.000000000,1.000000000,0.830000000
0.000000000,0.000000000,0.912512714,-0.338043628,1.564615856,-1.203393260,1.000000000,0.000000000,1.000000000,0.746000000
1.000000000,1.000000000,1.714327382,-0.741511866,2.133138895,-1.930464525,0.000000000,1.000000000,0.000000000,0.194000000
0.000000000,0.000000000,0.601602191,-1.117437360,2.253353538,-2.300116538,0.000000000,0.000000000,1.000000000,0.636000000
0.000000000,0.000000000,1.554434865,-0.770207998,1.885214625,-1.811798374,1.000000000,0.000000000,1.000000000,0.808000000
1.000000000,1.000000000,0.687284076,-0.566811043,1.312704792,-1.809266654,0.000000000,0.000000000,0.000000000,0.348000000
0.000000000,0.000000000,-0.102219292,-1.119131589,2.507401451,-2.243156928,0.000000000,0.000000000,0.000000000,0.396000000
1.000000000,1.000000000,1.236844165,-0.580784553,1.401890881,-1.939990091,0.000000000,1.000000000,0.000000000,0.362000000
0.000000000,0.000000000,1.366751949,-1.478610844,2.165667073,-1.213509889,1.000000000,0.000000000,1.000000000,0.856000000
0.000000000,0.000000000,0.594818435,-1.053739276,1.302772296,-1.920541620,1.000000000,0.000000000,1.000000000,0.518000000
0.000000000,0.000000000,-0.541778349,-1.186022388,1.906788939,-1.656657266,1.000000000,0.000000000,0.000000000,0.452000000
0.000000000,1.000000000,0.437250881,-1.432930506,0.544358076,-1.986543935,0.000000000,0.000000000,0.000000000,0.198000000
0.000000000,0.000000000,1.478157527,-1.019307852,2.533049192,-1.876979424,1.000000000,0.000000000,1.000000000,0.784000000
0.000000000,0.000000000,0.955430548,-1.362260403,2.300778783,-2.238310707,1.000000000,0.000000000,1.000000000,0.838000000
0.000000000,0.000000000,0.316543894,-0.294250222,1.204006107,-2.179490288,0.000000000,0.000000000,1.000000000,0.626000000
0.000000000,0.000000000,0.353125337,-0.999107016,2.859365971,-1.801992181,1.000000000,0.000000000,1.000000000,0.902000000
1.000000000,0.000000000,0.522602433,-0.503289430,1.678563543,-1.788883309,1.000000000,0.000000000,1.000000000,0.708000000
0.000000000,1.000000000,-0.180839026,-1.666563000,2.890557603,-1.750886388,0.000000000,0.000000000,0.000000000,0.372000000
0.000000000,0.000000000,0.719926139,-0.697564760,1.324495310,-2.474885038,1.000000000,0.000000000,0.000000000,0.334000000
0.000000000,1.000000000,1.228359932,-1.119676895,1.057176712,-2.572084587,0.000000000,1.000000000,0.000000000,0.212000000
0.000000000,0.000000000,1.464569216,-0.663957905,2.732090607,-1.127898864,1.000000000,0.000000000,1.000000000,0.682000000
1.000000000,1.000000000,2.169400369,-0.790992263,2.849481116,-2.326723405,1.000000000,1.000000000,1.000000000,0.576000000
0.000000000,1.000000000,1.213883543,-0.445115773,1.830005855,-2.994469987,0.000000000,1.000000000,0.000000000,0.430000000
1.000000000,1.000000000,1.187940212,-0.873513078,2.079912970,-1.615749163,0.000000000,0.000000000,1.000000000,0.502000000
1.000000000,1.000000000,0.117030099,-1.043250028,2.195275086,-1.496017473,1.000000000,1.000000000,0.000000000,0.242000000
0.000000000,0.000000000,1.199966665,-0.976901893,2.189263526,-2.607832418,1.000000000,0.000000000,1.000000000,0.756000000
0.000000000,0.000000000,1.016557302,-2.074137356,1.704850012,-2.572057676,0.000000000,0.000000000,0.000000000,0.308000000
1.000000000,1.000000000,1.071991804,-0.721834992,2.446365410,-1.434469304,1.000000000,0.000000000,1.000000000,0.614000000
1.000000000,1.000000000,1.976440101,-0.727810257,0.855093979,-2.058262612,0.000000000,1.000000000,0.000000000,0.344000000
0.000000000,0.000000000,0.657774089,-0.631236610,1.087192602,-2.000343348,1.000000000,0.000000000,0.000000000,0.370000000
0.000000000,1.000000000,1.046813617,-1.268810028,2.609250900,-2.686705250,1.000000000,1.000000000,0.000000000,0.398000000
0.000000000,1.000000000,1.740965426,-1.887706160,1.147607488,-2.066806588,0.000000000,0.000000000,0.000000000,0.340000000
0.000000000,0.000000000,0.621242710,-1.066973146,1.194264723,-2.667015291,0.000000000,0.000000000,0.000000000,0.242000000
0.000000000,0.000000000,1.110272954,-1.126708646,2.035547207,-1.508625647,0.000000000,0.000000000,1.000000000,0.900000000
1.000000000,0.000000000,0.579960619,-1.277572971,1.983667914,-2.088469128,1.000000000,0.000000000,0.000000000,0.358000000
0.000000000,0.000000000,0.421399499,-0.314039038,2.690776539,-1.127584469,1.000000000,0.000000000,1.000000000,0.778000000
0.000000000,0.000000000,0.856957749,-0.747220817,1.445930244,-2.308527033,0.000000000,1.000000000,0.000000000,0.446000000
0.000000000,1.000000000,0.931025336,-0.822501021,2.474254504,-2.156990278,0.000000000,1.000000000,1.000000000,0.720000000
1.000000000,1.000000000,1.219630436,-0.999775948,2.030069343,-1.212648016,1.000000000,0.000000000,1.000000000,0.836000000
0.000000000,0.000000000,0.473066911,-1.018014688,3.520091594,-1.815282722,0.000000000,0.000000000,1.000000000,0.822000000
0.000000000,0.000000000,0.120946584,-1.593462830,2.331318229,-2.239284924,1.000000000,0.000000000,0.000000000,0.360000000
0.000000000,0.000000000,2.336472450,-1.295668776,2.122566940,-2.173525699,1.000000000,0.000000000,1.000000000,0.658000000
1.000000000,0.000000000,1.387596542,-1.806049206,1.834186294,-1.749918812,1.000000000,0.000000000,1.000000000,0.568000000
0.000000000,0.000000000,1.017226987,-1.282418303,1.725994572,-1.677545284,0.000000000,0.000000000,1.000000000,0.614000000
0.000000000,1.000000000,1.661141928,-0.988722322,1.866363124,-2.704307183,0.000000000,1.000000000,0.000000000,0.224000000
