A1,A2,X_pa.1,X_pa.2,X_pa.3,X_pa.4,X_pa.5
0,2,0.9679770009528518,-0.7131620120843009,1.032771997576317,-1.7727369238698913,0.696739863142189
0,1,0.9911379330996067,-1.1908966604689162,-1.4089494637487041,-0.2521032001293779,1.6140098601482873
0,0,1.6246871853067408,-1.0789190468728718,1.189847010116618,0.472501631208431,0.3868696550264187
1,2,0.3741940897272049,-1.3476732369388664,-0.014750693461870301,-0.9839746445074342,0.5983720227244904
0,0,0.5514849916074598,-1.130168525369539,-0.5820162756355189,-1.2320578175561745,0.8716757067235678
0,1,2.032441084233356,-1.0303326873638807,0.10782740768604693,-1.1733920989143947,0.8197049665584801
1,2,1.408146002900229,-1.1606992352387746,-0.1258181384957051,-0.6217051567186177,0.3712367219040983
0,0,1.377695519549882,-0.040172525181605634,0.7131899599704471,-0.7744741928998418,2.066300914694618
0,2,1.1698896374090635,-1.7921290903074647,-0.5592393873277397,-0.24072966882794494,1.8490830692132683
0,0,0.22866535279154132,-2.1197349841240327,0.714560003029002,-0.24787100393516392,1.6831005741860507
0,0,0.34732357932740554,-1.8752164338780049,0.569487650999896,-0.23449803530545965,0.20438532881463833
1,1,0.7802393341474354,-0.8994775670580756,0.6547745442801823,-0.9554629627325528,0.04777527545915461
0,1,0.25762457094810365,-0.33398837706820894,1.1884354454326802,-1.0063057697482898,0.29240180831325235
1,2,0.9055766142403137,-1.055784083625775,1.3495723745826786,-0.12179704446175932,0.8746367168896668
1,2,1.7485660248426056,-0.42785378975431065,0.49963736704542794,-0.06863256322123978,1.6443530865483842
1,0,1.3898899532649513,-0.5464622272033086,1.6501173823442639,0.12150874421954916,-0.409413017841735
0,2,1.3650751476648917,0.1280370169914944,1.264623177492306,1.03255848476572,0.3926533225229559
1,1,0.8561964684328509,-1.0887174619463305,1.2888852119817626,-0.27880132179183936,1.5592165690705568
0,0,0.6886689480008117,-1.0814869787930843,-0.4470957783289392,0.3635956383160266,-0.4721604349977273
1,0,0.6040600271178967,0.13910116739614287,-0.2835664504081401,-0.16024729147051803,1.5871233192794991
1,0,0.5119216645177708,-1.0804746287126605,0.9929758918121567,-0.554447471376438,0.15968895964976826
0,1,2.158590219435192,0.48789753150125303,1.4030963197385085,-0.8086279738620112,1.4744354622351346
0,1,-0.17422550488131705,-0.06003827118299465,1.5469919645281591,-0.6996954614342403,0.930125181620765
0,0,1.3515731128658124,-1.2577718971552396,0.22132361563879177,-0.49295951828101675,0.6090823986657945
0,0,-0.5391469738795032,-1.7884727297675322,0.8905341509119343,0.3597323802925777,1.3423696582792564
1,0,0.3594310151863612,-1.266037963785783,0.023693145334165777,-0.2945054291067912,1.7868649475788936
0,2,0.44356405538722365,-1.9295354411475651,0.6214079946900959,-1.9652109061059075,1.07437773959408
0,2,1.5426137819100725,-1.486396363609312,0.422565931328297,0.2902760250546923,0.4137863505927435
0,0,0.35270412842633503,-1.8597112470778858,-0.19029908412593932,-0.7377143694577211,0.6439977693092563
1,1,0.8526637850070748,-0.8513660288995459,-0.22002698085360395,-1.1209275448548142,0.21209919356772577
0,0,0.6361520531998223,-2.077334213874134,-0.4949042486627091,-0.39430443945075366,0.5296953042170192
1,2,0.6638450137390604,-0.9269570401538029,1.3986211357273775,-1.068441528037666,1.0255167686410145
0,1,-0.14870648938276276,-0.27491652351175655,0.16748832280124126,-1.1976292232100816,1.4542615016564968
1,1,-0.31400774764143535,-1.1523812305994658,1.399750406803749,0.7012922094658491,1.6834705389858708
1,2,0.08781765483724346,-1.6102115406347957,-0.296363500220704,-0.9700368662670815,1.1273267830829314
0,0,1.8984618755446443,-0.7813844645493242,0.5689868610343775,-0.5248540591598032,1.2219242570321902
0,2,1.7547710378887462,-1.547962626574388,0.5066483184944788,-0.8552168793834677,2.4456989790988573
0,2,1.2790222443499502,-1.1246719611674845,0.9264632547835296,-0.13012638602910193,2.0013289253171074
1,0,2.046431985893799,-0.5118655915515837,0.05623190482245116,-0.7875037493149372,1.3924093036675713
1,2,0.4744767010016889,-1.530438308831066,-0.7016197644326814,-0.6842510543931523,0.5300242413754156
0,1,1.5695140632432674,-1.1390692861900036,0.5581766057851931,-0.678132437168159,1.0203890759876826
0,0,1.5400385653247572,-1.6424118584973801,-0.2273310502215785,0.4286409402095638,0.5096939004827883
0,0,0.9281948958470604,-1.4605921664589858,0.058414623412338884,-1.0335120282870616,1.0021647355899794
0,0,0.824835188902838,-0.8858085632916529,0.26387074103803054,-1.6241825343775294,1.792945727287335
0,0,1.0116762739215357,0.005009078106234188,-0.29578267335143527,-0.5921572807620615,1.1546630715018158
0,0,1.6437565993121082,-1.1232795582661723,0.09357597718178828,-0.7681678216453074,0.5114111665133956
1,0,0.20480021764763978,-0.8058958456391223,-0.5972333479952863,-0.3207811677286942,0.1782393393286026
1,0,1.3345258450698303,-0.35058616504643225,-0.3692336202184813,-0.73094104075123,0.6713966408978308
0,1,2.0054847352766463,-1.1303421708684531,0.5250273582997954,-0.858989838007022,0.5327605245349039
0,0,2.026213226077839,-1.2188687246503378,0.018107388509462474,-0.47257628279768715,-0.17429447538308973
0,2,0.5544426243788814,-2.37674381639917,0.26669693299648733,-0.020361904288895283,-0.20631896511737757
0,0,1.9181327553388432,-0.30670400419123056,0.012675367616996336,-0.8208742597490534,0.20601494849713198
1,0,0.5926905173562897,-2.139491001555813,0.7785668896234048,0.16601360924495412,1.598157071179262
0,2,1.6867592467342316,-0.7618006068924377,-0.1656293222016023,0.024228097841843765,0.4692550389583171
1,2,1.6495648163349914,-1.555049244825241,-0.23216840168509523,-0.6518025820855041,0.29727531121021844
0,0,0.5030678373393861,-0.4922665830728038,0.881764536010409,-0.7140551785121758,0.3676002035453949
1,1,0.43814118726724893,-2.3015875952665943,1.0230736774219196,0.9132055045075953,1.7040120173829756
0,0,1.3962406911363276,-0.5412843326994713,1.6108677861788478,0.04964641811518988,1.4019062884495415
0,0,0.3633189156095935,-1.0310377056415454,1.1098459458444119,-0.18568595514944697,0.40297629684316216
0,2,1.4400747512634404,-1.6449051389697742,-0.6851715171409527,0.413803429031508,0.2919786392058782
1,2,2.2377188033627844,-0.45104609792232053,0.7199315552550156,-0.06067334920539358,1.5141706451707972
1,2,0.20499685332556095,-1.1772818882496234,2.810036995331904,-1.0549435041021158,0.7406894346455742
1,1,-0.3047535285935279,-1.7646773030974419,1.6477397386415833,0.8316084969486961,0.9639446014724034
1,2,-0.8009987501332239,0.0021290718824134025,-0.19764340241583211,-0.4670980346208698,0.5590543500705605
1,0,0.06084450469828784,-0.8732443753581248,1.208554271871754,-1.3916806805878348,0.9771383297421625
0,1,0.9971662949300806,-1.2458297616092824,1.4474828583386692,-0.9024102748923304,0.5318503354655237
0,2,1.8119916444599502,-1.3980507488990668,0.28994006465021827,-0.9722693222093196,1.8270317306078407
0,2,1.614520811540911,0.42729925783683975,1.454977126357985,-1.6537836738686937,-0.20799597270303272
1,1,0.7961240413405025,-0.9927030053146226,-0.08914073052520011,-0.599127529640803,-0.3850315272823932
0,0,2.036294427619258,0.13933936783950007,1.0742459745625594,-0.23744868215638693,0.6457239800220154
0,2,0.682177617482757,-0.3397368355114875,0.07045592952248814,-0.8406868912216543,1.0904612895915635
0,2,1.7063896128256268,-0.6264270263473444,-0.2327650062519494,-1.4631310276628646,0.6933361815383611
0,1,1.7632633733178618,-1.0123413837907052,1.3589754839574488,-0.6578377830582107,0.42081453742630204
0,1,1.2865188848366385,-0.8650446755154328,1.9021341123887578,-0.9143985158178314,1.4241254705675743
1,1,0.7394500599803893,-0.9123413623512769,-0.4421370744299742,-1.3299272137811724,0.5673222359156022
0,2,1.194998587936306,-1.8100623369554203,0.16074762019939554,-0.366429639606164,0.23170418065442944
1,0,0.40839836003418195,-1.184932160226065,1.2701031132481884,0.3759548929317673,0.8242810995579025
1,2,0.7674983126358936,-1.59540143049417,1.7767193441869553,-0.6571073843149082,1.5683024070702536
0,1,1.6824804126886987,-1.025763974371971,2.1385166515671536,-0.010659296602175461,1.873693610812357
0,1,0.636706839141439,-0.977838902592241,0.9914729533573701,-0.5291756402328084,0.9246046409314616
1,0,0.6295538831584743,-0.21582047790206804,1.967334696089296,-0.3011140607513396,0.8694513527092714
1,0,1.1516131989268996,-0.2627940201409028,0.04627789370972368,-0.6383633154708352,0.49183393448473844
0,0,1.538970108022886,-1.4315752027827897,1.2529401389884758,0.3908296761960206,0.4776462802846866
0,2,0.5188647977555223,-1.110318247914043,1.0950612222400773,-1.046438171352539,1.6609389939132795
1,0,1.4827992630679785,-1.2481805885949886,0.8536232095566759,-0.8840111799790671,0.8628291424928459
1,1,1.1683151437114045,-0.5560112695869357,-0.5116450914033603,-1.0935355619200497,1.5948851040834842
1,1,1.6903117024916596,-0.812485240886677,1.1449833492821813,-0.4389308458614568,2.1349441270046707
1,2,1.2480248183400637,-1.5020837899385024,2.0100813193383527,-0.2659150795310347,1.412255776401084
0,0,1.2392007537458793,-0.054868760267822725,0.38780657050999034,-0.9724222611128506,1.6669861427233519
1,1,1.5343246770758505,-1.335659456900782,1.40590846385258,-0.20988299984274034,1.0283758562798957
1,1,1.485103988368262,-0.9055906451762866,0.8298629069241704,-1.952745308660834,1.8173480104829318
0,0,0.8772156375520955,-0.3884823069507988,-0.6180006391072721,0.14458419440376102,0.9430304694518783
0,0,0.8647572598087937,-0.7775434000172488,1.0284308543434593,0.6283889246223984,0.07895794392843836
1,0,-0.847947228243614,-0.7918716436138183,-0.6597297208127149,-0.7914943085730693,-0.10780752366126012
0,2,1.254328072140265,-0.8639057359967536,0.5291485748515937,0.42677659593084893,0.023978310478706577
1,1,0.8443877269726644,-1.889282505047091,0.2678637279936098,0.26912223607020724,1.0553364150259241
1,2,2.0404999535377666,0.059598589111552025,0.41303496501482023,-1.3328376802003674,1.6584844854461815
1,1,0.3525225590363865,-1.5956902041813783,-0.8805700912837879,-1.8909606214599761,0.5994761905495557
1,0,1.3130372758985938,-1.1191039683606088,0.62440335945635,0.3765308997240022,1.8542682055424469
0,2,1.7818390592859585,-1.7850095029995003,1.4260176179890651,-0.2112538241532519,0.3152986455155823
0,0,0.7254416265739569,-0.4043257577858801,0.19412413941683143,-1.1087605361940311,0.9798651824377592
1,0,0.15175208195350143,-1.7520073524923463,-0.22331596099661388,-0.022825432228201437,0.3489257013618624
0,1,0.45175875056879855,-1.377388987763369,0.8958018715142855,-1.8618319309878297,1.1140325526715666
0,2,1.8268261012559504,-1.3449427141380965,0.43523141294495543,-2.0023731985149644,1.7471684536577743
0,2,0.5001122848272204,-0.9656426824211313,0.6475590067292791,-1.4096759324623465,0.6892711933804954
0,0,1.1016999268759684,-0.11285952809391941,0.08269342653044015,-0.3259029676715891,2.0505470223155373
0,2,1.3631400057935106,-1.103415855761629,0.5910597708128503,0.030186261613355914,2.414441508299481
1,2,0.6686178248317924,-1.577412734552683,-0.06705178726117567,-2.07665970980707,-0.1998187551862043
0,0,1.7255483659533368,-0.7739263841918288,0.1838582187761999,-0.4571174875387235,1.5603413370988468
1,0,1.540122501246297,-0.7892334841598415,0.8396949638254825,0.2733624210094251,1.822865706977601
0,2,0.5369021615486064,-1.298762109479159,0.34578558635036055,-0.47087983446699283,1.7534818356323731
1,1,0.9248760551461691,-0.8487063279970752,0.12160581295034911,-0.9429443240138733,0.8318612745265717
0,2,1.4972377962959347,-0.9196207577178428,0.6605424097665019,-0.12236370634302324,0.5829859227160663
1,0,0.6815614782868777,-1.3628752894205738,0.2982014257657374,0.319382154378654,2.015989617790341
0,1,0.742977736944974,-0.8382237898945573,0.9918291145875107,0.2788785198944924,1.2187578430034554
1,0,0.31764852883044314,-1.9879628259387077,1.744060791379657,-0.5730944620185242,0.8891494211955346
1,1,2.0030062878608517,-1.7222918062169907,1.175644154140206,-0.1243217854879361,1.0137775887282232
1,0,-0.6173819938939509,-0.12226454468154169,1.013477800643819,-0.16608503873889247,0.7264136807378885
1,1,1.0277659551257976,-1.253268029908902,0.5088241209819402,-1.1809860258929348,1.1563985614244328
1,1,1.912655313772687,-1.0082950198596254,0.6763203637177924,-0.5704513262298025,1.1925954262723526
1,1,0.04329176246131505,-1.097189979090573,1.2109287874561696,-0.44387823027814927,2.256067679545321
1,1,0.8731267189634903,-0.7877758309177263,1.2627111374828792,-0.8386711573338084,1.3918937684251063
0,2,2.0448314010068405,-1.2786932983232402,0.692276771958569,-0.6118694656847603,1.3733586512646412
0,0,0.9882710280512342,-1.5920177678618854,1.2079804281593096,-0.5305703176246407,1.016005067095424
1,2,1.1824637931065325,-0.5896520879464494,-0.3039137098984277,0.5737344754211537,0.2539346093048749
0,2,-0.7750764371004657,-0.9622443902668136,0.6887945396766084,-1.2191037372275257,0.9101260223096315
1,2,1.716481169107964,-1.2726764428510997,-0.42183453432011697,-1.5785388666217621,0.9137245597177661
0,1,1.298738519749178,-1.646094207837273,0.556640153433348,-1.4709170840869312,0.9428123176309102
0,0,0.3876560692370081,-2.274227543385493,1.0658172334874063,0.4005501168686266,0.5269975507123513
1,0,1.2883989734636345,-1.649687627284182,0.5500442983975615,-1.0481322220244076,0.9924784249289438
0,2,2.0922481222602194,-0.4944150804719344,0.908292002241734,-0.07096678796547717,1.2622534596422237
0,0,2.219305334838003,-0.5856509104442087,0.7325481043227611,-0.9280132059988628,0.7272342884923062
1,1,1.8969545896118034,-1.1409642410907117,0.7271886098233693,-1.045730267382857,0.6510274438201208
0,1,1.2470750012324388,-0.7116771687255143,0.37934037785359603,0.03474487481802868,1.2568658110867852
0,2,2.090834206433487,-1.446431847645051,0.3210886607652135,-1.2126879084174673,1.5180240144921493
1,0,0.7810330072083964,-1.553109190371612,-0.49560953984319667,-0.8349931254214435,0.7270195658462764
0,0,-0.5515923933327014,-1.1440979955487531,0.4461468018711244,-0.19452340298515508,1.9468504354040084
1,0,-0.20143158631636005,-0.7188673231719298,0.43622233652115394,-1.776649146683084,0.9712970721141867
0,0,-0.11968853466059715,0.27340016645324283,0.8076376334935818,-2.0170154686105857,-0.04740356411554436
1,0,0.8358684683750419,-0.9478936942003209,0.617602972552481,-0.646814919172187,-0.12901113854853175
0,1,1.563249844112082,-0.9192340206930644,-0.3485674157196188,-0.2067500363580685,0.701293790226722
1,2,0.05976284686657152,-0.8502352572320309,0.5141401986220794,-2.1794467017813517,-0.5563505608926129
1,1,0.3459152185532899,-1.2067828601578268,0.6748756463841913,-0.8394943935830572,2.460520645689093
1,0,1.6678746954514008,-1.3721340938454738,0.937957214124491,-0.9642795363935381,1.4815265668802586
1,1,1.185022737787115,-1.7081664782023522,-0.13160613159701184,0.42825331345237894,1.810966488954628
0,1,1.1730368895532621,0.22852032448514015,-0.6567758409246036,-2.422900048817067,0.8579232839633693
0,0,1.2885966287075967,-1.352509983909823,0.9965542400535734,-1.1026054295187229,0.434814596066156
0,0,0.016446181860923392,0.05114063210315534,0.9412798608611286,-1.3487089660875322,0.12187301734405598
0,0,2.470346330198002,-1.4314247055776992,1.1410020686915283,-0.9625539377560022,1.4305155376237693
0,0,0.17130588362888688,-1.3517685897009524,0.7125234703191272,-0.579389210642146,0.35715094919805046
0,0,1.1680469239463935,-1.3560939617802625,1.1120285138366728,0.45327360224389845,2.75958241771014
0,1,1.0573107467829963,-1.1728719198604076,-0.7731742311917769,-0.27842188578039173,1.8326793048092282
0,2,1.9189796779154618,-0.011317069801201618,0.5619185255620828,-0.7230434094727856,1.2598470370507113
1,1,0.7606896595903648,-1.0782431300472297,-0.37299561581317775,-0.9948898260786279,0.6240047522716157
0,1,2.167509771241769,-0.9276316269172976,0.4165018497971065,-0.09234065157691085,1.4480456885526691
0,0,2.9921461100054305,-1.2578419221344805,0.4234797865951758,-0.9019768625348147,1.7548295052577778
0,0,1.1737790954464664,-1.4309996599243207,0.4734723713319511,-0.34395402742812486,-0.3356355890297893
0,0,0.9301713545010898,-2.7226267639511086,0.041057016445381234,-0.5812257732818441,0.34442908173689446
0,2,0.9098449786450665,-1.400852418531833,-0.46040946921286985,-1.6873556742940636,2.4245199969625055
0,1,-0.13112656871356965,-1.580990425544329,0.22439462759972517,0.20588941058488186,1.328977163378513
1,1,0.8573510071342412,-0.5737726560325939,1.200250393113487,0.02578725659593728,1.1628776817705664
0,1,1.3208348577989404,-1.2253082676402685,0.2552285035493965,-0.8758792389068975,1.045782990848776
1,2,0.8891175445498534,-1.1158801774737124,0.8545221702754335,0.6833099352094885,1.428276211839247
0,1,1.1669426885588892,0.02217401653319029,0.30292833993889634,-1.5440861750566468,0.40366129120101646
1,0,1.5867583247112997,-0.962765840943866,-0.06942078432690213,0.23572228117730953,2.360624071074467
1,1,0.9866155453291332,-0.8676298033375522,0.20219377729377563,-0.9771082414142734,1.395180185645286
0,1,1.3335772795623078,0.04006814370345313,1.1175881067870126,-0.5353337652641798,1.0277524726206717
0,0,0.25755544034768785,-0.8996462667134798,0.6067799889752219,-0.037340370557737035,0.9977614195170567
0,2,0.5757596513960797,-0.24564395600664035,1.3804682339815815,-0.2861000388893974,1.0487149106266238
1,1,1.1415718519221645,-1.3946898793032192,0.6987531338036297,-0.6282067931366865,1.7550731290009622
0,1,0.5928708430133441,-0.40380785889399373,0.02757665524000924,-1.3171015358301117,0.10227485567675731
0,0,0.6220098705418882,-0.8900268001056756,0.5580782553790857,-0.7334262365196416,1.4701529007910872
0,0,0.42972244856622166,-1.5611321286660917,1.1115215690797147,-1.5051029052821192,-0.15265344584533813
1,0,0.1343861687263227,-0.7763123853836169,0.24052767245936774,0.32825591521011754,1.0422956712929394
0,1,1.3943907384112848,-1.1102320283691722,-0.727666736216819,0.15330792945209948,0.5089088594283114
0,1,1.4438210505474964,-1.0955674919579932,0.5116929911869851,-0.08257270510206716,0.8899589807711071
1,1,-0.8891261140398123,-0.7816413585524105,-0.3280777068465607,-1.65225988741444,1.600435136803902
0,0,0.48220234677252294,-1.7874225263242294,0.30479865259970024,-0.6542839335007805,1.2370331005497546
1,2,2.2391276853206854,-0.7221532863688689,0.7518677436515988,-0.9431000906941893,1.5626597595171685
0,2,1.6073998004316814,-1.0856702653875934,-0.043472356612906826,-0.30836005632994545,2.335890548047269
0,1,1.5340105211793311,-2.2006432294165106,-0.1193261213993353,-0.7382309237529471,3.15075321295755
1,0,1.0915902969397866,0.2309048367946882,-0.6295958340184353,0.18341622448514427,1.3231636124833572
1,1,0.41042922017310235,-1.2976396748185457,0.7980279315582918,-0.7540506084059964,0.5194654822522111
1,1,1.4894130677343647,0.17122638253063038,0.5180424619472085,-0.766151222734841,0.7993582538387913
1,0,1.215981987147391,-0.5212537881828962,0.2698506708564938,1.030963207884373,1.6002582434819015
1,1,0.010442053404892682,-2.2156086845743976,0.21561558178137907,0.1026960862702444,0.409815600574324
0,2,1.1429588234697596,-0.7679054933788106,0.24455510781915485,0.024106207086571074,2.128926496987191
0,1,1.9168715619786934,-1.5686791370283368,0.4286537569594552,-0.37641005012470086,1.0665343170825374
0,0,0.5284109554962315,-1.3432773094897619,-0.7246845204256549,-0.03521720375748638,0.03418131675454372
1,0,-0.8655914311909096,-1.2323757312061656,0.8647746998548609,-0.18644069684944997,0.5306557961210574
1,0,2.07355415075157,-3.2836106491543706,-0.17587661301482638,-0.8204983327764197,1.670586952290614
1,0,1.102042886326353,-0.05107958271546753,-0.7880486965473688,0.5556646181475038,0.7828631400877439
1,1,0.14813860437505066,-0.37628081136319347,0.6159236485140767,-1.0233295764504609,0.8021591863838062
0,0,0.4175672982577965,-2.5572631348870165,0.3066618145160356,-0.12597258408876877,1.6844862841155908
1,1,0.2748437653351843,-0.4494341184919938,-0.37882440923967453,-1.352908102239811,1.2392694100198764
0,0,-0.4125538211267341,-0.3177513034368512,-0.3063314162544132,-0.09377285662535617,1.9010751912244508
0,1,1.2788040102590899,-0.7705964690714684,1.0314387580141382,-0.27321371229211205,1.198283393261653
