A1,A2,Y,D,X.1,X.2,X.3,X.4,X_outcome.1,X_outcome.2,X_outcome.3,X_outcome.4,X_outcome.5,X_outcome.6,X_outcome.7,X_outcome.8,X_pa.1,X_pa.2,X_pa.3,X_pa.4,X_pa.5,X_pa.6,X_pa.7,S,S_prob
0,1,1,0,0.5312455012934861,-1.1907424097641404,1.8757702168605284,-2.7423589583069212,-0.21854974850443698,1.7122030051784267,-0.4086920588920361,-0.7101272246372826,1.260980648382718,-0.7142804988790865,-1.1907424097641404,1.8757702168605284,-0.14228047708874692,-1.8246374217737773,0.23847079889493183,-1.2778415928427718,1.1826725912302163,0.5312455012934861,-0.21854974850443698,1,0.596
1,0,0,0,0.9040096159883366,-0.05902071427694,1.6167506678017192,-2.194196367800217,0.9089908528833945,0.11554413891756593,-1.1604119951602563,-1.2520588720693067,0.17049567676581467,-0.7718025921132748,-0.05902071427694,1.6167506678017192,-0.7126540513404798,-0.14841156940375466,0.6264751086201856,0.6281156251651554,0.8423420682898054,0.9040096159883366,0.9089908528833945,0,0.362
1,1,1,0,1.076477017082101,-2.120148162525413,1.5121923066575746,-1.2872519468674106,1.383020288437697,0.9199563404607248,0.15962818164449954,-1.2210786679712131,1.0184695559973616,-0.8867024445172771,-2.120148162525413,1.5121923066575746,-0.251453658200423,-1.2706856344730868,0.9547187324736792,-0.9776988111586398,1.9782702534608543,1.076477017082101,1.383020288437697,1,0.658
0,1,1,0,1.084548117292813,-1.1128862227411735,0.8907697919719217,-1.6069293893943826,1.9881786464507594,0.8100714154141033,-0.5000806245664167,-0.3000539116672626,0.5601256812529852,0.048608690233897134,-1.1128862227411735,0.8907697919719217,1.0814325932552025,-0.46867026741093365,-0.8130987416700828,-0.3444558804476223,0.8491550813871233,1.084548117292813,1.9881786464507594,1,0.626
0,0,0,0,1.5026631817783103,-0.15646828891417675,1.3130099023102166,-1.8595948546475107,0.31979450803470144,-0.18763747566339717,-0.33513140529522667,-1.5357479347483078,1.2873730288412784,-0.4850044394525458,-0.15646828891417675,1.3130099023102166,1.4081576916433014,-0.9848369674838106,-0.49512367675244284,-0.5705487388774285,1.0216567351973551,1.5026631817783103,0.31979450803470144,0,0.306
1,2,0,1,0.5041235616826836,-0.9711460512167406,1.4933035066123557,-1.0233283817622827,-0.5964211228529892,-0.7110522852053853,-0.11378814632293421,-1.2483410046807895,-0.42857488288724666,0.26436943561457626,-0.9711460512167406,1.4933035066123557,1.5664594484026582,-0.8366155123442748,1.2946068189976199,-1.0113481896772873,0.9115021145255524,0.5041235616826836,-0.5964211228529892,0,0.188
1,1,1,1,0.6423446586727789,-1.2673026064460966,2.4967312621654787,-1.77206695973817,1.3461977401471237,-0.8431285079499606,-1.361755906892908,0.28563718442923736,1.3029709157033467,-0.43750467861490994,-1.2673026064460966,2.4967312621654787,1.0316181606953747,-0.3949431809931818,1.1652656958394498,-1.6739300731387716,0.01908145132840522,0.6423446586727789,1.3461977401471237,0,0.396
0,2,1,0,0.8960863140200165,-1.0325086758962978,1.9506128074290983,-2.3266888881154397,1.0723821983406059,0.7687357293632108,-1.0857253024811433,0.307509563798541,1.6262785081671347,-2.0344770332703233,-1.0325086758962978,1.9506128074290983,1.9730593293776486,-1.1480245976117782,1.0925256577027167,-0.8143291240988442,1.3397819179590154,0.8960863140200165,1.0723821983406059,1,0.582
1,1,0,0,0.4596357394597955,-1.8578105601371415,1.0466480689750122,-2.6120926604132286,0.012976300316057732,-0.8062243013206414,-1.49298962755476,0.025991930819686093,1.4805277964957764,-1.5280266404080955,-1.8578105601371415,1.0466480689750122,0.064096972274448,-0.7269760294938252,0.19580429050744652,1.1596581390946263,1.8032114995133006,0.4596357394597955,0.012976300316057732,0,0.16
0,1,1,1,1.4219588700675074,-1.1405710676859975,1.3323457847027442,-2.1583543833769663,-0.7688248517969989,0.36178066659249875,-0.8034263488313262,-1.1301321724264004,1.3576511778403615,0.43183580200738825,-1.1405710676859975,1.3323457847027442,0.5424915412767957,-1.4964218319896692,0.1695688679017497,0.9314919522947049,2.3628619136092706,1.4219588700675074,-0.7688248517969989,0,0.42
1,1,1,0,1.3594083720692518,-1.3597434556461703,1.676037196157032,-1.9907559193383484,-0.43704204276241443,1.0139286379451211,-0.6323200953571797,0.42335174609919113,0.4344978808878367,-1.4806570102293672,-1.3597434556461703,1.676037196157032,2.2023562407690926,-1.1343294825770216,-0.7486984510374768,-0.17948024270958496,2.094248502015667,1.3594083720692518,-0.43704204276241443,0,0.43
1,1,1,0,0.6854060291655583,-1.5038637186110617,1.7812464889419883,-2.094583889567522,1.134736404100369,1.3498497463887154,0.017117550388842218,0.6713503276983697,0.9842703545704661,-0.07977488088043305,-1.5038637186110617,1.7812464889419883,1.9831611697443767,-1.1695212437100428,1.1421959000670316,0.310238842975446,-0.05840823304165155,0.6854060291655583,1.134736404100369,1,0.774
1,0,0,1,1.5658778428574243,-0.29085590463635946,2.537003655570457,-1.9631752511019651,-0.4979342831297625,0.29377523778430414,-1.1393200892197914,0.07763105451786056,1.2410737863904728,-0.5996014227046078,-0.29085590463635946,2.537003655570457,0.7630460575184478,-0.24522504564271597,0.14664349026256757,-0.6229439496331173,0.8165231120954526,1.5658778428574243,-0.4979342831297625,1,0.622
0,1,1,0,0.7944555176935468,-1.0098137467207327,1.7126875784565048,-2.8613380139371047,0.2346166903835913,1.3732990047947977,-0.2832233159073948,-0.7841883727823205,0.5735259731745023,-0.8322411262518102,-1.0098137467207327,1.7126875784565048,1.4378594528463857,-1.6645269741106028,0.7733961934644105,-0.7807920629710037,0.8481587099758721,0.7944555176935468,0.2346166903835913,0,0.364
1,1,1,0,0.0648098070584745,-0.4035750978405134,1.0185980056708925,-1.5043349201730782,0.16541220875995616,1.0136991452147985,-0.14571596524868813,0.13493439591129386,1.327669190584377,-1.9429313802051813,-0.4035750978405134,1.0185980056708925,-0.18797227662694205,-1.3115015643696248,1.0735510604921816,-0.4906337575815805,1.1663366720650181,0.0648098070584745,0.16541220875995616,1,0.608
0,0,0,0,1.2303783791124212,-1.333226033139849,2.405872543029084,-1.9727628713262497,-0.030306779562421116,0.2855778506804487,-0.6755153362264638,-0.5939606306465023,1.1355019286740446,-1.4728431865293716,-1.333226033139849,2.405872543029084,0.9890247749428098,-1.6864812327396148,0.894799634737323,-0.6990704580023616,1.5653066757523848,1.2303783791124212,-0.030306779562421116,0,0.232
1,0,1,1,0.36178168240799835,-0.09216558648195161,3.182325848655854,-1.7832196714192179,0.8976736343411336,0.680116466195394,-0.677140205836152,-1.5116451423214694,0.16253914504883804,-0.7598347065771106,-0.09216558648195161,3.182325848655854,0.8207159208878495,-1.9230014471573122,1.5546341496757923,-0.9896725635046508,0.9151888823785379,0.36178168240799835,0.8976736343411336,1,0.634
1,0,1,1,1.499697876459374,-0.9974003737475667,1.1308146268763335,-2.5523810837668286,1.366966811798545,-0.12197798723100883,1.092534258745657,-1.2590248562711712,1.019241565798471,-1.2548909444272844,-0.9974003737475667,1.1308146268763335,-0.4582848824790333,-2.074677886443728,1.3146577190893065,-1.2936124647149945,1.6124330833934286,1.499697876459374,1.366966811798545,0,0.48
1,1,1,0,1.5499580113837923,-1.2349709193201706,1.9910677406736184,-3.317731283298378,0.32086866045473283,1.246867152695739,-0.30922989243962035,0.07758056498816279,2.3007517049724626,-0.5402045654250069,-1.2349709193201706,1.9910677406736184,-0.3572404212673954,-0.009908474515397447,1.3848143653969174,-0.09103454912833497,1.8055880348859432,1.5499580113837923,0.32086866045473283,1,0.924
1,1,1,0,0.9375656848141007,-1.1953871210166822,1.9363775224280808,-2.6020891910500987,0.5135580489576843,-0.06357197665863046,-1.0834897213211145,-0.1146765451011375,2.440309597623048,-1.6008115287046494,-1.1953871210166822,1.9363775224280808,1.755689561058353,-0.5124296768103354,0.45337441509136905,0.44355410012916685,2.426146747697576,0.9375656848141007,0.5135580489576843,1,0.698
0,2,0,1,1.786057277039094,-0.7782866418794329,1.781080361956793,-1.2581257545912536,-0.24026382169284133,0.9756453422811352,-0.472633052238641,0.7586968860847334,0.28206056800974555,-2.1648346142925856,-0.7782866418794329,1.781080361956793,0.41765953602741335,-0.2732404842282895,0.084480727453561,-0.4933529436254525,1.201329832867905,1.786057277039094,-0.24026382169284133,0,0.398
1,1,0,0,1.1534153285387834,-1.609393332840661,1.8244776785206762,-2.225400830112238,0.5928180244452831,0.002294054680241464,-1.4901773906749451,-0.08621577121652124,0.4001767987066749,-0.7601778916545708,-1.609393332840661,1.8244776785206762,0.44842868623426513,-1.013186421548774,0.07211589437316879,-0.3178905815846915,1.1957439271978725,1.1534153285387834,0.5928180244452831,0,0.194
1,2,0,1,0.15984835539433362,-0.8002959172584518,1.7734087178478193,-0.679526178830878,0.16342483396162993,0.320384055263667,-0.8294048328074335,-0.39171453057493244,0.26397899767851585,-1.8163626548088763,-0.8002959172584518,1.7734087178478193,0.7411035562547375,-2.233729332932018,0.2630773245247705,-0.024537844267984832,0.5725509390979848,0.15984835539433362,0.16342483396162993,0,0.308
1,0,0,0,1.4570972847714332,-1.6023086769336006,3.025728745266821,-2.8101720875040916,0.6442194224851162,-0.3471335215618969,-0.5365149387399215,-1.1292143127168464,2.519880904175781,-1.8154422458042225,-1.6023086769336006,3.025728745266821,0.1859543896629734,-2.319371155942113,1.1715817547667235,0.924691053335785,0.8232820266104396,1.4570972847714332,0.6442194224851162,1,0.682
1,0,0,1,1.460232460655984,-0.8860270460883103,2.317860529130532,-1.5539100864141209,0.37587667805206265,-0.8261299313583121,1.293735208805806,0.0400976613438353,0.6595395575540155,-0.33009424845624846,-0.8860270460883103,2.317860529130532,0.4017260069778926,-0.7620069584839197,0.6831212188025789,-1.1394035079615235,1.0489918666099458,1.460232460655984,0.37587667805206265,0,0.42
0,2,0,1,0.31763253311618933,-0.7888001386567405,2.204608043026004,-1.1593139479030141,1.667765587618141,-0.5591775935425076,-1.0604368935146777,-0.8425930091718433,-0.21520400993753674,-2.3773313349897602,-0.7888001386567405,2.204608043026004,1.2807690952111004,-1.0898542947862755,1.096697916496387,-0.44837507072564364,2.59669695477392,0.31763253311618933,1.667765587618141,0,0.2
1,2,1,0,0.06282940630851441,-1.4943863927601178,1.648886375866827,-2.167247813739868,-0.012366312912757138,0.40910717036075017,-1.3300464531028395,0.9362115215471154,1.1207724715828211,-2.087346930481811,-1.4943863927601178,1.648886375866827,0.2091246749019816,-1.1040377896884077,-0.09498421705863058,0.2267511783248004,1.207182029143579,0.06282940630851441,-0.012366312912757138,0,0.334
1,1,1,0,0.22391653047751403,-0.5678528820854373,2.152911961006689,-3.0688135315255263,1.2921266790407868,-0.4639965434550758,0.2728708886543869,0.9693959555739851,0.3488812645179896,-0.8853381429691147,-0.5678528820854373,2.152911961006689,0.5143023574120198,-0.0810234592061786,1.5488624283638357,-0.8350891589977666,0.7158039626975568,0.22391653047751403,1.2921266790407868,1,0.578
1,0,0,1,0.2612566702147582,0.2926893771459813,1.9773260526840475,-2.1979873506567076,-0.8153992809700434,1.0333528460674075,-0.6278871836211055,-1.6039021112956655,2.4704795488119444,-1.114516500138568,0.2926893771459813,1.9773260526840475,-0.16487651627572064,-0.21919216468447866,-0.22089030298664236,-0.780735321525503,0.5745968496742009,0.2612566702147582,-0.8153992809700434,1,0.502
1,0,0,0,2.2601652065358504,-0.9245801476808986,1.0995703635627745,-1.7641340410739068,0.17557006256450436,0.20415862795089917,0.3428428994021785,-1.7917346200798647,-0.3607215795848442,-1.0300629576989238,-0.9245801476808986,1.0995703635627745,1.0491661579616893,-1.0489966101714985,-0.19565693363951864,-1.56057566921378,-0.565713090265231,2.2601652065358504,0.17557006256450436,0,0.194
0,2,1,0,0.8635039078909164,-1.576461357898709,1.5200595952495566,-1.7298908690418011,0.3268770288430063,0.9347562086259475,-1.2724054129050775,-0.3770813214131704,1.8973969263313952,-1.222541500795764,-1.576461357898709,1.5200595952495566,1.808403809845061,-1.239125629587535,-0.17312630377687832,-1.2147273967924042,1.5421433235037694,0.8635039078909164,0.3268770288430063,0,0.358
0,0,1,0,2.002991921395377,-1.6397451635016982,2.442476254868712,-2.1403334663314504,0.9487071648633206,0.35604880772185143,-0.8925765126677924,-2.5113932185913215,1.8862732420082549,-1.8682797404937022,-1.6397451635016982,2.442476254868712,1.0599004614101033,-2.391405174641431,-0.7025023630942622,-0.5071989156028358,1.0843629431419461,2.002991921395377,0.9487071648633206,0,0.456
1,0,0,1,2.1745920733006043,-0.9330944965413821,2.2781341536496194,-2.07811999565914,1.157072223506277,-0.6990136029886773,-0.40890534536958406,-1.121001412798087,-0.6335840642460071,-0.05946383421393642,-0.9330944965413821,2.2781341536496194,1.1194671129794602,-0.13172117969434816,1.3879020639741246,-0.6531313168745392,1.3067737522439946,2.1745920733006043,1.157072223506277,0,0.322
0,1,0,0,0.25958219958113327,-1.3076377801495251,2.522354462505543,-2.194154880073097,-0.1938554138421441,0.6012391376283279,-0.16512055601687786,-0.8228667498178104,1.510296330061279,-1.2937939453711356,-1.3076377801495251,2.522354462505543,0.47897424326930393,-2.7282022918034627,0.6465736632718151,-0.6108590269275914,0.573318141922101,0.25958219958113327,-0.1938554138421441,0,0.408
1,1,0,1,1.3087569198789306,-1.0624479759792984,2.313524487191424,-1.5944420069901628,0.828270387410672,1.228364100846966,-1.4838105018517997,-0.425881402165312,2.1402538195117913,-1.5504445474015491,-1.0624479759792984,2.313524487191424,0.7356636513862702,-1.4883000477709534,0.7115139307138526,-0.9068792745852469,0.35005472263903503,1.3087569198789306,0.828270387410672,1,0.716
0,0,1,0,1.974227765048378,-1.3320931389584876,1.505830517162341,-1.7871466012744794,-0.7432151974617547,0.5120973732856442,0.7955723638937682,0.6004511327717266,0.6688917808240611,-0.8224140797305675,-1.3320931389584876,1.505830517162341,1.49535467403215,0.16389357279431072,-0.1783748820687271,-0.937632018750113,0.8769933521904976,1.974227765048378,-0.7432151974617547,0,0.354
1,1,0,0,1.6196446357667935,-2.117402740459366,2.1807497990555227,-2.0507233834735006,1.3306010358420557,0.6787635839557001,0.3358909930433147,-1.0854158163194292,0.13640836103242382,-1.876282181980368,-2.117402740459366,2.1807497990555227,0.8606529093595304,-0.16984994437012546,0.8290696183282327,-1.3165733205790193,1.9319076299865436,1.6196446357667935,1.3306010358420557,1,0.514
0,1,0,1,0.6764358003201454,-0.8453559463583185,2.1453589848948793,-1.6564236554054674,0.3782682381398297,-1.0300332531986387,-0.7107061605087881,-1.0027270716526693,1.5024822577579975,-1.0762031345101257,-0.8453559463583185,2.1453589848948793,0.6014604300950828,-0.7459977241158566,-1.1226584480936046,-0.8178853088489764,0.21331254148988843,0.6764358003201454,0.3782682381398297,0,0.136
1,2,1,0,0.5757826655621985,-0.22588240854254182,2.1587387793559363,-2.5321686950261455,0.30323953696287953,-0.10495870415116793,0.7188105985641962,-0.8134820413492868,1.8659696104969532,0.6194085524568789,-0.22588240854254182,2.1587387793559363,1.3556771009954076,0.16781814580868315,-1.395456165925248,0.7194526902650857,1.4535112977023597,0.5757826655621985,0.30323953696287953,1,0.684
0,0,1,1,1.6121761945506752,-1.2828525395257342,2.972697325540097,-1.4219594230681454,1.80036915669124,-0.17939215765212724,-0.2566892684296618,-0.6343603292563662,1.6122353308469255,-0.7060838554642235,-1.2828525395257342,2.972697325540097,-0.0052186455080118765,-1.1241252638429913,2.443558555693545,-0.7185183351125647,0.6699300948569018,1.6121761945506752,1.80036915669124,1,0.696
1,0,0,1,1.3995811852729654,-0.6430153582413609,1.6221804045941703,-1.4689950449807534,1.67217410196496,0.8665951406659438,-0.2633135566768379,-1.59777119553126,0.8501311999821427,-1.7443386836515051,-0.6430153582413609,1.6221804045941703,1.3718514595096312,-2.7591615383904458,-0.7969430321188353,0.2087513083425233,0.9130725748740841,1.3995811852729654,1.67217410196496,0,0.494
0,1,0,1,0.6580590341295172,-2.009501363469181,2.9840343007909347,-1.67472463761467,1.6028618011879159,-0.60537831232395,-0.8377602734016006,-0.8052349657698903,0.02026728542985079,-1.2387378791457784,-2.009501363469181,2.9840343007909347,0.6430737012612979,-2.106273900057106,1.341648071287997,-0.986999269665505,0.48937221705369593,0.6580590341295172,1.6028618011879159,0,0.252
0,2,1,0,1.4118869273567025,-1.033920030840935,2.851812081258604,-1.2122545619784084,0.2238511898967443,0.7534541344146983,-1.3716654549237697,-0.5214301086866628,1.3891532547813095,-0.3895739746524871,-1.033920030840935,2.851812081258604,0.8290011327758076,-0.9693303172011124,0.6499471054684336,0.09724406492368687,0.20793447789924835,1.4118869273567025,0.2238511898967443,1,0.668
0,0,1,1,1.2685436561700567,0.11356387754618713,2.529647857057551,-2.4540699457331523,-0.14502673038538205,0.4533227612855547,-0.3921835788570206,-0.9964039927761283,1.4298203673437353,-1.7014536557697757,0.11356387754618713,2.529647857057551,1.7801385547876687,-0.8986991558110685,0.21986436092957523,1.0016801998919578,0.3092386317942689,1.2685436561700567,-0.14502673038538205,1,0.61
0,2,0,1,1.34732550985906,-1.3039145000286818,2.9022969462844195,-1.5263421900549203,0.003483532458530114,-0.2608760885226531,-1.4270121509791411,-1.0460242646749607,0.4975744305173945,-0.5907276125115156,-1.3039145000286818,2.9022969462844195,1.8301117046787845,-0.1363224246306325,-0.3826279682705416,-0.7054672077731066,0.6871148521001199,1.34732550985906,0.003483532458530114,0,0.136
0,0,1,0,0.6668007447476278,-0.3475532836975589,1.8915574466906553,-1.5273329659578367,3.1793710251058567,-0.2719630793587655,1.3288337276632807,-0.9784312001132669,1.6698346907935409,-1.6148629410894526,-0.3475532836975589,1.8915574466906553,0.26744391236369636,-1.6480144916684467,1.070600770632057,-0.22817393936398378,1.5852011601164464,0.6668007447476278,3.1793710251058567,1,0.6
1,2,0,0,0.15128786165587071,-1.785239445289421,1.588482466680491,-1.3418266116300908,1.4726931055826702,-0.12768030391071516,-1.167638590269807,0.6876661609553112,0.8628456077500809,-1.6575615123521286,-1.785239445289421,1.588482466680491,1.8959172288476611,-0.48251691155387055,-0.31680259842027747,0.9567700522889504,1.2088435249899607,0.15128786165587071,1.4726931055826702,0,0.406
0,1,0,0,0.6780640016078188,-2.07472552077759,2.0566425710279015,-2.743238911919414,-0.5947555360497829,0.01752653317277192,-0.9242893862324276,-0.3453056197056452,0.7779699241038711,-0.38052959777124984,-2.07472552077759,2.0566425710279015,-0.005825492387486753,-0.5125242243519046,1.3724581571126522,-0.10569518140687068,1.1506661630135486,0.6780640016078188,-0.5947555360497829,0,0.254
1,2,1,0,0.07238244347983347,-1.1730704557640144,3.7191106872905983,-3.29169220372078,0.1502201984598378,1.7692155986755487,-1.0145668415995415,-0.9090463868051176,0.13342316991969305,-0.03824051248398497,-1.1730704557640144,3.7191106872905983,1.535090015892019,-0.845864761564556,-0.307219412619375,-0.28978178368277185,2.3258618424778534,0.07238244347983347,0.1502201984598378,1,0.564
0,2,1,0,1.1096217224179825,-0.031126141696745435,1.4492109202481096,-1.7919817226812538,0.2998392942519291,0.6462455667001674,0.5198669498058566,-0.05772168714687431,1.9381745094206564,-0.09942623774643766,-0.031126141696745435,1.4492109202481096,1.0221748364939345,-0.7952594974421456,-0.5091872276033644,-1.179046955982472,0.9663841706271611,1.1096217224179825,0.2998392942519291,1,0.676
0,0,1,0,0.676866711496819,-1.1040953435295753,2.4441969486897923,-2.3266494640309743,1.0325775313607322,-0.6815152138930853,-0.532461020665898,-0.4847872335754007,0.0695394776621332,-0.6567325283265877,-1.1040953435295753,2.4441969486897923,1.4897749113748588,-1.2992597294408335,-0.4515158134019265,-0.07481372586723622,1.6228500398152543,0.676866711496819,1.0325775313607322,0,0.252
0,0,0,0,0.2179108333647054,-1.3211320573490268,1.9885496800732578,-1.506490703283419,0.06848751996406532,-0.4924058197066089,-1.3671019350996407,1.4882604342520598,1.1296846600972397,-1.474016839172313,-1.3211320573490268,1.9885496800732578,1.0635738977167264,-2.130174119748488,0.8501352742754078,0.40543595954721234,0.43787778693803037,0.2179108333647054,0.06848751996406532,0,0.398
1,0,1,0,0.34593977650613583,-1.2249273985904627,1.9934893643639533,-1.9886320218135571,1.2957255142903092,0.3877371914157929,-0.8363198012453351,-0.6189410169378899,0.8639714083028301,-0.88727016020237,-1.2249273985904627,1.9934893643639533,-0.22236620035425325,-0.532205520248064,0.48399532208096124,-1.808347349247613,1.5844647692541673,0.34593977650613583,1.2957255142903092,1,0.552
1,1,0,1,0.8479736441212233,-0.7013198966028904,2.32590604874365,-2.343119251949671,-0.040431192592042864,-0.20473757332159903,0.640085612781885,-0.5518821453535514,-0.3990991587932875,-1.3228349856733996,-0.7013198966028904,2.32590604874365,0.5659101032502118,-0.7030606076502567,0.8401450101360092,-0.18077662194162658,1.2188464621226032,0.8479736441212233,-0.040431192592042864,0,0.348
0,0,0,1,0.5712485307406894,-0.06606837584665681,2.080236001730695,-1.920323879689104,1.0832440838465314,-0.7730901848408449,-0.1439504117412984,-1.1543511572132101,-0.026717530454750005,-2.2103833389674223,-0.06606837584665681,2.080236001730695,1.2135704841709425,0.3874741653881064,-0.27556644178638356,-1.5536074802509825,1.4212781157799854,0.5712485307406894,1.0832440838465314,0,0.234
0,1,1,0,1.303696875100236,-0.5993449618540674,1.1561315413772286,-2.311136669500179,0.5393663846186715,0.8675666107866513,-0.007767520253750049,-0.5556796440502151,1.6516046881082556,-0.8396599647927676,-0.5993449618540674,1.1561315413772286,0.9178689149213857,-1.3473108261217774,-1.5206058214580676,-0.21259251267198298,0.6210992398905415,1.303696875100236,0.5393663846186715,1,0.584
1,1,1,0,0.5930588559714141,-0.967378532303839,1.6857201905152244,-1.2471050005657331,0.5297982770355638,0.5919966964757412,1.0010184817670351,0.056682962127344916,2.022460394907789,-0.858929735451853,-0.967378532303839,1.6857201905152244,1.233374723717521,-0.48725329017402597,0.48177890914101945,0.3350400300877939,2.45617580838561,0.5930588559714141,0.5297982770355638,1,0.834
1,1,1,0,2.334077279244518,-0.723126203958926,1.6959365141808596,-2.6027344633689067,0.25821158919605275,0.9641908653046037,0.250406294628825,-0.7390140104851576,1.1659733486292112,-1.600009758152871,-0.723126203958926,1.6959365141808596,0.8352902393867258,-1.0219446002717432,0.39306323617256955,-0.28147396081437426,0.35531102418860283,2.334077279244518,0.25821158919605275,1,0.56
1,0,0,1,1.3353768645416086,-0.9110469622597989,2.2269064638689,-2.7528263842112133,0.031803818300689235,0.1974017783494365,-0.41224939812060646,-1.308828378732727,0.6689178544862904,-1.6461276186993896,-0.9110469622597989,2.2269064638689,0.5843640482224097,-1.1893962829401918,0.5475302869171088,-0.4806808175008559,1.1832657223703222,1.3353768645416086,0.031803818300689235,0,0.076
0,2,0,0,0.551686168090094,-1.5476990202211407,2.633028536366992,-2.451103710297093,0.5730024804227627,0.2800457194089159,-1.6624716951253826,-0.8336926167171661,1.28650508979413,-1.9451556178865181,-1.5476990202211407,2.633028536366992,0.5827685491750396,-1.8062154964187407,-0.9172797729736519,-0.18873554482148747,0.46164048834204985,0.551686168090094,0.5730024804227627,0,0.228
0,0,1,0,0.8533441709114163,-1.7557375815554972,2.00336023631011,-1.5648172407954117,0.7964603116950191,0.9763189940266226,0.10153872585545509,0.4153737412470504,1.1439925926169632,-1.0890958083336464,-1.7557375815554972,2.00336023631011,0.8719396704937648,0.12155975132669883,1.1015217763869314,0.17625760279807134,1.3851170826640433,0.8533441709114163,0.7964603116950191,1,0.656
0,2,0,0,0.6884370041685182,-2.6578335210754545,1.7619123448642182,-2.6176221131943236,1.0860223745593063,0.14851513038796982,0.1013576739775861,-0.36821923839271276,0.3903817648760277,-0.6524141772422875,-2.6578335210754545,1.7619123448642182,1.2137980498528846,-0.9930336077301702,0.09617608850433745,0.03088107658063277,0.4912486864957111,0.6884370041685182,1.0860223745593063,1,0.662
